time,country_name,adolescent_fertility_rate,life_expectancy,mortality_rate,GDP_per_capita,C02_emissions,health_expend_per_capita,electric_power_consumption,oop_expend_per_capita,net_income_per_capita
2014,Timor-Leste,36.8246,68.197,22.4,1232.45033563734,0.451320001558136,206.88726807,0,16.35665721,0
2014,Togo,90.6786,59.58,27.4,640.934219628827,0.222751569295784,90.96583557,154.665237320778,52.17531059,530.48103900592
2014,Tonga,15.826,70.427,5.4,4354.24436028041,1.08886094655627,298.46313477,0,34.07774537,4010.32972560082
2014,Trinidad0and0Tobago,32.919,72.768,12.8,20290.5197094005,16.1780828939736,1544.84777832,7092.95864385978,661.68094987,15081.2632105366
2014,Tunisia,7.6904,75.734,12,4543.9922759811,2.70717462387127,711.109375,1454.64307553107,270.25506679,3753.28020897071
2014,Turkiye,29.3694,76.172,6.7,12157.9904337823,4.41076356068815,1041.94580078,2847.22389293323,184.68928544,10267.0078219403
2014,Turkmenistan,25.6402,67.552,23,7962.24492480061,13.061794640398,741.70385742,2678.7654738358,505.9042917,0
2014,Turks0and0Caicos0Islands,0,0,0,23778.5191258375,0,0,0,0,21795.0151368406
2014,Tuvalu,0,0,13,3532.27831244697,0.911327784241555,554.41442871,0,3.61059513,0
2014,Uganda,126.6672,60.669,22.7,883.528744499561,0.111347325172227,121.65574646,0,48.84044767,655.891499715579
2014,Ukraine,26.2562,71.1865853658537,5.8,3104.64331054688,5.25113053989895,736.28735352,3418.56931705593,354.65960138,2647.71655273438
2014,United0Arab0Emirates,12.6804,77.095,4.2,43751.8173110723,20.0516979702415,2672.52563477,11088.3418625766,475.91875306,39335.0579993357
2014,United0Kingdom,16.4354,81.3048780487805,2.7,47787.2412984884,6.4332077800625,4124.46435547,5130.39025330028,656.96099823,39592.1547386144
2014,United0States,24.7062,78.8414634146341,4,55123.8497869046,16.0409210313094,8939.39648438,12993.9655794706,1066.66680535,47523.0036713461
2014,Uruguay,59.8826,77.244,5.2,16831.9481943721,1.91151789518942,1762.25927734,3085.18988283572,301.26600818,13393.2742492106
2014,Uzbekistan,23.79,70.671,11.2,2628.46000757936,3.4095528191829,290.91595459,1645.44162925056,132.10466731,2185.61051881617
2014,Vanuatu,51.3012,69.719,12.2,2926.67995992932,0.606317818255173,103.53594971,0,9.15413175,2706.05428896398
2014,"Venezuela,0RB",86.8268,72.762,11.3,16055.6453173826,5.96612077949689,1045.80285645,2719.13834892439,311.46848227,11810.4928520667
2014,Vietnam,34.0082,75.056,11.2,2545.41676778941,1.97211211956742,332.25540161,1423.69991010082,138.62449866,1599.65130426881
2014,Virgin0Islands0(U.S.),39.003,78.8682926829268,0,33045.3643795999,0,0,0,0,0
2014,West0Bank0and0Gaza,57.5816,73.303,12.1,3352.11259506043,0,0,0,0,0
2014,"Yemen,0Rep.",64.744,66.066,28.1,1674.00257166372,1.06221128242536,176.79798889,219.799896900062,135.10366019,1422.19204129011
2014,Zambia,130.0624,60.831,25.4,1762.42781692474,0.304549551881669,135.53363037,717.34730460338,18.73039673,1409.72051723286
